Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
3e-06,HuntingdonAssasins_271828,Tick,0,0,0,0,,,0,0,0,OK
3e-06,weridebikes_50323,Tick,0,0,0,0,,,0,0,0,OK
3e-06,ThuHedgeHacks_462890,Tick,0,0,0,0,,,0,0,0,OK
3e-06,Meeh_228,Tick,0,0,0,0,,,0,0,0,OK
3e-06,VUQRM_647829,Tick,0,0,0,0,,,0,0,0,OK
3e-06,OptimisePrime_16779,Tick,0,0,0,0,,,0,0,0,OK
3e-06,WanqiXue_940318,Tick,0,0,0,0,,,0,0,0,OK
3e-06,Mirkowska_269219,Tick,0,0,0,0,,,0,0,0,OK
0.25539,HuntingdonAssasins_271828,Tick,0,0,0,0,,,0,0,0,OK
0.25539,weridebikes_50323,Tick,0,0,0,0,,,0,0,0,OK
0.25539,ThuHedgeHacks_462890,Tick,0,0,0,0,,,0,0,0,OK
0.25539,Meeh_228,Tick,0,0,0,0,,,0,0,0,OK
0.25539,VUQRM_647829,Tick,0,0,0,0,,,0,0,0,OK
0.25539,OptimisePrime_16779,Tick,0,0,0,0,,,0,0,0,OK
0.25539,WanqiXue_940318,Tick,0,0,0,0,,,0,0,0,OK
0.25539,Mirkowska_269219,Tick,0,0,0,0,,,0,0,0,OK
0.52239,HuntingdonAssasins_271828,Tick,0,0,0,0,,,0,0,0,OK
0.52239,weridebikes_50323,Tick,0,0,0,0,,,0,0,0,OK
0.52239,ThuHedgeHacks_462890,Tick,0,0,0,0,,,0,0,0,OK
0.52239,Meeh_228,Tick,0,0,0,0,,,0,0,0,OK
0.52239,VUQRM_647829,Tick,0,0,0,0,,,0,0,0,OK
0.52239,OptimisePrime_16779,Tick,0,0,0,0,,,0,0,0,OK
0.52239,WanqiXue_940318,Tick,0,0,0,0,,,0,0,0,OK
0.52239,Mirkowska_269219,Tick,0,0,0,0,,,0,0,0,OK
0.718694,HuntingdonAssasins_271828,Tick,0,0,0,0,,,0,0,0,OK
0.718694,weridebikes_50323,Tick,0,0,0,0,,,0,0,0,OK
