1.0,1,1
1.0,1,1
1.0,1,1
1.0,1,1
1.0,1,1
1.0,1,1
1.0,1,1
1.0,1,1
1.0,1,1
1.0,1,1
1.0,1,1
1.0,1,1
1.0,1,1
1.0,1,1
1.0,1,1
1.0,1,1
1.0,1,1
1.0,1,1
1.0,1,1
1.0,1,1
1.0,1,1
1.0,1,1
1.0,1,1
1.0,1,1
1.0,1,1
1.0,1,1
1.0,1,1
1.0,1,1
1.0,1,1
1.0,1,1
1.0,1,1
1.0,1,1
1.0,1,1
1.0,1,1
1.0,1,1
1.0,1,1
1.0,1,1
1.0,1,1
1.0,1,1
1.0,1,1
1.0,1,1
1.0,1,1
1.0,1,1
1.0,1,1
1.0,1,1
1.0,1,1
1.0,1,1
1.0,1,1
1.0,1,1
0.41702662039667104,0.0005209276298862054,0.0012491471872723733
0.41702662039667104,0.0005209276298862054,0.0012491471872723733
0.2027436513997493,0.0002532566618833274,0.0012491471872723733
0.0,0.0,0.0012491471872723733
0.0036980590921516098,4.619423272008015e-06,0.0012491480414176769
0.0036980590939060744,4.619423272008015e-06,0.0012491480408250454
1.1332126135925242,0.0015162494603418188,0.0013380096922279983
1.133212613621811,0.0015162494603418188,0.0013380096921934187
1.1332073544590777,0.001516242423531109,0.0013380096921934187
1.1336928458882067,0.0015169877948057052,0.0013380941763085758
0.03553467373599656,4.754873998316003e-05,0.001338094176308512
0.035534673739513654,4.754873998316003e-05,0.0013380941761760724
0.035534673739513654,4.754873998316003e-05,0.0013380941761760724
0.042101442575373946,5.634068862072425e-05,0.0013382127826109015
0.04221058302059939,5.634068862072425e-05,0.001334752675489679
0.05233193747627788,6.985353163752029e-05,0.0013348164621114012
0.05246727386594176,6.985353163752029e-05,0.0013313733779270077
0.03238476499344328,4.1294584245111866e-05,0.0012751237890246383
0.03238476534725839,4.1294584245111866e-05,0.0012751237750934564
0.0,0.0,0.0012751237183950624
0.0,0.0,0.001275123703974939
0.0,0.0,0.001275123703974939
0.0,0.0,0.0012751236895548548
